ID,Prob1
84050, 0.57408
84051, 0.33938
84052, 0.57736
84053, 0.72849
84054, 0.61835
84055, 0.30295
84056, 0.29073
84057, 0.35255
84058, 0.29492
84059, 0.34947
84060, 0.31570
84061, 0.43799
84062, 0.50918
84063, 0.29046
84064, 0.41594
84065, 0.51486
84066, 0.44112
84067, 0.31653
84068, 0.54361
84069, 0.51185
84070, 0.36612
84071, 0.33259
84072, 0.31154
84073, 0.26632
84074, 0.28892
84075, 0.46718
84076, 0.38592
84077, 0.52496
84078, 0.30782
84079, 0.45599
84080, 0.34170
84081, 0.62385
84082, 0.32110
84083, 0.48133
84084, 0.39852
84085, 0.41106
84086, 0.39245
84087, 0.44900
84088, 0.32195
84089, 0.44376
84090, 0.37946
84091, 0.31040
84092, 0.32192
84093, 0.26474
84094, 0.27530
84095, 0.57150
84096, 0.45246
84097, 0.29453
84098, 0.37415
84099, 0.31269
84100, 0.41590
84101, 0.30588
84102, 0.39422
84103, 0.38285
84104, 0.32705
84105, 0.42314
84106, 0.44133
84107, 0.30948
84108, 0.25557
84109, 0.35036
84110, 0.59999
84111, 0.26181
84112, 0.31836
84113, 0.44353
84114, 0.44485
84115, 0.31787
84116, 0.30021
84117, 0.37223
84118, 0.38224
84119, 0.55718
84120, 0.34796
84121, 0.50247
84122, 0.33708
84123, 0.28905
84124, 0.31024
84125, 0.30765
84126, 0.38387
84127, 0.35978
84128, 0.44448
84129, 0.41718
84130, 0.29639
84131, 0.33058
84132, 0.32865
84133, 0.41209
84134, 0.47774
84135, 0.52566
84136, 0.52607
84137, 0.57004
84138, 0.38573
84139, 0.46775
84140, 0.34221
84141, 0.66665
84142, 0.42130
84143, 0.37683
84144, 0.32591
84145, 0.43052
84146, 0.53860
84147, 0.29324
84148, 0.49248
84149, 0.39999
84150, 0.52330
84151, 0.33701
84152, 0.33419
84153, 0.33267
84154, 0.38275
84155, 0.67637
84156, 0.44137
84157, 0.32136
84158, 0.32517
84159, 0.39899
84160, 0.42092
84161, 0.35404
84162, 0.32373
84163, 0.38395
84164, 0.39113
84165, 0.26686
84166, 0.30500
84167, 0.32207
84168, 0.29763
84169, 0.30847
84170, 0.24750
84171, 0.36537
84172, 0.41785
84173, 0.42669
84174, 0.30619
84175, 0.30271
84176, 0.57060
84177, 0.48190
84178, 0.33757
84179, 0.33392
84180, 0.54690
84181, 0.32778
84182, 0.66411
84183, 0.33453
84184, 0.48065
84185, 0.33813
84186, 0.43763
84187, 0.44911
84188, 0.32624
84189, 0.48869
84190, 0.46166
84191, 0.30926
84192, 0.51286
84193, 0.31821
84194, 0.28077
84195, 0.32105
84196, 0.30143
84197, 0.32406
84198, 0.35809
84199, 0.39506
84200, 0.56757
84201, 0.37351
84202, 0.40595
84203, 0.38170
84204, 0.32792
84205, 0.41726
84206, 0.34809
84207, 0.40135
84208, 0.41397
84209, 0.31309
84210, 0.31872
84211, 0.27801
84212, 0.26894
84213, 0.43503
84214, 0.31539
84215, 0.30415
84216, 0.33621
84217, 0.55486
84218, 0.30970
84219, 0.28232
84220, 0.43865
84221, 0.45798
84222, 0.46818
84223, 0.47807
84224, 0.53236
84225, 0.31874
84226, 0.36722
84227, 0.27426
84228, 0.44494
84229, 0.46543
84230, 0.27267
84231, 0.33550
84232, 0.53060
84233, 0.39042
84234, 0.48176
84235, 0.28920
84236, 0.38942
84237, 0.28357
84238, 0.34930
84239, 0.50446
84240, 0.48911
84241, 0.33146
84242, 0.42157
84243, 0.31846
84244, 0.33324
84245, 0.41665
84246, 0.54644
84247, 0.30610
84248, 0.38194
84249, 0.31513
84250, 0.32424
84251, 0.34929
84252, 0.29656
84253, 0.36016
84254, 0.35936
84255, 0.29960
84256, 0.30281
84257, 0.34283
84258, 0.36411
84259, 0.43668
84260, 0.32158
84261, 0.40163
84262, 0.51160
84263, 0.33014
84264, 0.28867
84265, 0.33560
84266, 0.37343
84267, 0.28961
84268, 0.29675
84269, 0.29431
84270, 0.31143
84271, 0.26959
84272, 0.45584
84273, 0.37838
84274, 0.35488
84275, 0.34366
84276, 0.53587
84277, 0.41839
84278, 0.40418
84279, 0.41399
84280, 0.42092
84281, 0.43859
84282, 0.28465
84283, 0.58163
84284, 0.35634
84285, 0.44252
84286, 0.42322
84287, 0.38922
84288, 0.50020
84289, 0.44989
84290, 0.46902
84291, 0.27812
84292, 0.38364
84293, 0.41511
84294, 0.27422
84295, 0.33764
84296, 0.49741
84297, 0.54370
84298, 0.32514
84299, 0.43880
84300, 0.48603
84301, 0.46605
84302, 0.32624
84303, 0.38356
84304, 0.41989
84305, 0.42390
84306, 0.57352
84307, 0.43717
84308, 0.56028
84309, 0.40442
84310, 0.46071
84311, 0.34048
84312, 0.71503
84313, 0.35759
84314, 0.38504
84315, 0.31788
84316, 0.49723
84317, 0.30914
84318, 0.34862
84319, 0.30232
84320, 0.47722
84321, 0.33511
84322, 0.50571
84323, 0.29566
84324, 0.38334
84325, 0.45117
84326, 0.50363
84327, 0.33491
84328, 0.49760
84329, 0.28680
84330, 0.48984
84331, 0.28758
84332, 0.28903
84333, 0.40953
84334, 0.35620
84335, 0.61515
84336, 0.35622
84337, 0.36510
84338, 0.57001
84339, 0.32962
84340, 0.39399
84341, 0.23945
84342, 0.41420
84343, 0.47834
84344, 0.28813
84345, 0.29175
84346, 0.28106
84347, 0.42714
84348, 0.53688
84349, 0.36567
84350, 0.36930
84351, 0.38837
84352, 0.48436
84353, 0.43591
84354, 0.35724
84355, 0.33701
84356, 0.31533
84357, 0.57857
84358, 0.31917
84359, 0.43096
84360, 0.30850
84361, 0.33866
84362, 0.51315
84363, 0.48489
84364, 0.45053
84365, 0.60191
84366, 0.33654
84367, 0.36449
84368, 0.31634
84369, 0.32778
84370, 0.31935
84371, 0.48267
84372, 0.40830
84373, 0.40862
84374, 0.40685
84375, 0.28574
84376, 0.45131
84377, 0.33535
84378, 0.29524
84379, 0.30932
84380, 0.27946
84381, 0.79602
84382, 0.50700
84383, 0.52081
84384, 0.49538
84385, 0.47160
84386, 0.37126
84387, 0.46909
84388, 0.40219
84389, 0.66653
84390, 0.45842
84391, 0.49721
84392, 0.32621
84393, 0.61444
84394, 0.28463
84395, 0.32326
84396, 0.36989
84397, 0.32250
84398, 0.39038
84399, 0.32396
84400, 0.32092
84401, 0.44409
84402, 0.46376
84403, 0.34320
84404, 0.38416
84405, 0.43428
84406, 0.54188
84407, 0.30410
84408, 0.32133
84409, 0.47150
84410, 0.62414
84411, 0.34443
84412, 0.36803
84413, 0.45761
84414, 0.31509
84415, 0.45594
84416, 0.45617
84417, 0.49232
84418, 0.28648
84419, 0.31781
84420, 0.38431
84421, 0.27610
84422, 0.53085
84423, 0.45341
84424, 0.50388
84425, 0.32189
84426, 0.35405
84427, 0.37942
84428, 0.31276
84429, 0.43944
84430, 0.27169
84431, 0.32679
84432, 0.54767
84433, 0.32615
84434, 0.37659
84435, 0.39525
84436, 0.36699
84437, 0.38447
84438, 0.49527
84439, 0.39702
84440, 0.39255
84441, 0.33257
84442, 0.32792
84443, 0.40176
84444, 0.52276
84445, 0.40553
84446, 0.38262
84447, 0.50307
84448, 0.47184
84449, 0.50067
84450, 0.33847
84451, 0.27861
84452, 0.66020
84453, 0.31509
84454, 0.36195
84455, 0.29731
84456, 0.60544
84457, 0.39470
84458, 0.49035
84459, 0.46752
84460, 0.44332
84461, 0.61677
84462, 0.35783
84463, 0.45896
84464, 0.32199
84465, 0.30646
84466, 0.40686
84467, 0.31052
84468, 0.48924
84469, 0.36513
84470, 0.30866
84471, 0.41067
84472, 0.61793
84473, 0.33076
84474, 0.52688
84475, 0.51219
84476, 0.53870
84477, 0.33102
84478, 0.49879
84479, 0.40856
84480, 0.29306
84481, 0.27746
84482, 0.48994
84483, 0.41173
84484, 0.49632
84485, 0.34551
84486, 0.35368
84487, 0.51456
84488, 0.37234
84489, 0.29918
84490, 0.31620
84491, 0.30083
84492, 0.44198
84493, 0.29456
84494, 0.27505
84495, 0.47431
84496, 0.34160
84497, 0.38386
84498, 0.28698
84499, 0.28780
84500, 0.32807
84501, 0.35412
84502, 0.33157
84503, 0.40724
84504, 0.33803
84505, 0.36419
84506, 0.37976
84507, 0.32100
84508, 0.37929
84509, 0.33091
84510, 0.31512
84511, 0.28422
84512, 0.36449
84513, 0.32083
84514, 0.29557
84515, 0.26527
84516, 0.36844
84517, 0.42877
84518, 0.28133
84519, 0.34293
84520, 0.29781
84521, 0.27159
84522, 0.28025
84523, 0.46763
84524, 0.35256
84525, 0.34003
84526, 0.42952
84527, 0.41726
84528, 0.53321
84529, 0.37588
84530, 0.36615
84531, 0.32494
84532, 0.73122
84533, 0.32406
84534, 0.37911
84535, 0.38869
84536, 0.36038
84537, 0.35520
84538, 0.57915
84539, 0.37614
84540, 0.40585
84541, 0.35893
84542, 0.30457
84543, 0.33992
84544, 0.39828
84545, 0.40622
84546, 0.35127
84547, 0.34422
84548, 0.36743
84549, 0.59079
84550, 0.49488
84551, 0.33064
84552, 0.39241
84553, 0.31466
84554, 0.35827
84555, 0.30941
84556, 0.34262
84557, 0.28990
84558, 0.40673
84559, 0.32774
84560, 0.53711
84561, 0.37187
84562, 0.35284
84563, 0.35359
84564, 0.34795
84565, 0.32260
84566, 0.46744
84567, 0.29230
84568, 0.34176
84569, 0.32613
84570, 0.39017
84571, 0.28196
84572, 0.33257
84573, 0.25672
84574, 0.40745
84575, 0.35152
84576, 0.34327
84577, 0.29925
84578, 0.42853
84579, 0.48423
84580, 0.28145
84581, 0.36937
84582, 0.31778
84583, 0.50815
84584, 0.35532
84585, 0.30561
84586, 0.34670
84587, 0.32999
84588, 0.40217
84589, 0.42010
84590, 0.50568
84591, 0.48380
84592, 0.58282
84593, 0.36887
84594, 0.29675
84595, 0.29816
84596, 0.35550
84597, 0.52844
84598, 0.80104
84599, 0.48248
84600, 0.39562
84601, 0.44000
84602, 0.26838
84603, 0.36186
84604, 0.41519
84605, 0.43926
84606, 0.28889
84607, 0.27196
84608, 0.48433
84609, 0.38635
84610, 0.28680
84611, 0.33164
84612, 0.45081
84613, 0.49680
84614, 0.37077
84615, 0.44647
84616, 0.29745
84617, 0.31315
84618, 0.48685
84619, 0.30146
84620, 0.35102
84621, 0.33616
84622, 0.50251
84623, 0.35004
84624, 0.41202
84625, 0.28096
84626, 0.32580
84627, 0.35917
84628, 0.26726
84629, 0.39560
84630, 0.40496
84631, 0.36058
84632, 0.45263
84633, 0.32403
84634, 0.29664
84635, 0.36634
84636, 0.46275
84637, 0.41816
84638, 0.47055
84639, 0.43164
84640, 0.34670
84641, 0.30672
84642, 0.28416
84643, 0.46673
84644, 0.34052
84645, 0.34051
84646, 0.28170
84647, 0.45045
84648, 0.27088
84649, 0.38035
84650, 0.41669
84651, 0.36474
84652, 0.31976
84653, 0.45036
84654, 0.28185
84655, 0.28048
84656, 0.41585
84657, 0.40558
84658, 0.27374
84659, 0.41955
84660, 0.46219
84661, 0.42235
84662, 0.41123
84663, 0.33484
84664, 0.48861
84665, 0.31319
84666, 0.36523
84667, 0.36367
84668, 0.32396
84669, 0.68782
84670, 0.34062
84671, 0.44718
84672, 0.34837
84673, 0.32033
84674, 0.32468
84675, 0.33040
84676, 0.27774
84677, 0.34962
84678, 0.29725
84679, 0.44653
84680, 0.26958
84681, 0.41317
84682, 0.29924
84683, 0.29579
84684, 0.30649
84685, 0.38577
84686, 0.40869
84687, 0.40153
84688, 0.34350
84689, 0.37876
84690, 0.34264
84691, 0.61495
84692, 0.44846
84693, 0.37609
84694, 0.53176
84695, 0.48845
84696, 0.31809
84697, 0.44683
84698, 0.30451
84699, 0.53791
84700, 0.63371
84701, 0.41698
84702, 0.39333
84703, 0.46608
84704, 0.35780
84705, 0.37995
84706, 0.35180
84707, 0.35831
84708, 0.34422
84709, 0.32337
84710, 0.29865
84711, 0.44314
84712, 0.48411
84713, 0.43844
84714, 0.34711
84715, 0.29970
84716, 0.60445
84717, 0.32693
84718, 0.50990
84719, 0.35998
84720, 0.40207
84721, 0.63438
84722, 0.49904
84723, 0.27765
84724, 0.30094
84725, 0.45257
84726, 0.45436
84727, 0.37290
84728, 0.26689
84729, 0.33805
84730, 0.38404
84731, 0.27430
84732, 0.34183
84733, 0.27076
84734, 0.32745
84735, 0.43965
84736, 0.29836
84737, 0.30935
84738, 0.53790
84739, 0.31158
84740, 0.38983
84741, 0.30689
84742, 0.41267
84743, 0.50960
84744, 0.40620
84745, 0.46170
84746, 0.44987
84747, 0.47687
84748, 0.63185
84749, 0.27888
84750, 0.29399
84751, 0.67285
84752, 0.47147
84753, 0.31397
84754, 0.43928
84755, 0.33938
84756, 0.42123
84757, 0.33191
84758, 0.48317
84759, 0.27556
84760, 0.38376
84761, 0.43418
84762, 0.37195
84763, 0.32904
84764, 0.37015
84765, 0.51595
84766, 0.57407
84767, 0.36854
84768, 0.39574
84769, 0.36175
84770, 0.43084
84771, 0.40746
84772, 0.29806
84773, 0.32407
84774, 0.34877
84775, 0.52796
84776, 0.34450
84777, 0.34393
84778, 0.30673
84779, 0.40099
84780, 0.34705
84781, 0.36959
84782, 0.62034
84783, 0.32010
84784, 0.36455
84785, 0.36096
84786, 0.41080
84787, 0.49984
84788, 0.42689
84789, 0.47313
84790, 0.29979
84791, 0.50544
84792, 0.36755
84793, 0.34620
84794, 0.34627
84795, 0.31003
84796, 0.57839
84797, 0.30016
84798, 0.29519
84799, 0.34002
84800, 0.55932
84801, 0.33716
84802, 0.29735
84803, 0.42929
84804, 0.58667
84805, 0.34775
84806, 0.42031
84807, 0.35008
84808, 0.36277
84809, 0.26187
84810, 0.49257
84811, 0.62215
84812, 0.38523
84813, 0.40476
84814, 0.35491
84815, 0.31422
84816, 0.27858
84817, 0.27678
84818, 0.72088
84819, 0.28292
84820, 0.57805
84821, 0.38508
84822, 0.49158
84823, 0.31495
84824, 0.48962
84825, 0.44219
84826, 0.28154
84827, 0.45330
84828, 0.30319
84829, 0.30244
84830, 0.34379
84831, 0.46669
84832, 0.26351
84833, 0.41168
84834, 0.43082
84835, 0.31429
84836, 0.32408
84837, 0.29632
84838, 0.42513
84839, 0.37504
84840, 0.27172
84841, 0.45703
84842, 0.35173
84843, 0.33042
84844, 0.35068
84845, 0.60337
84846, 0.45226
84847, 0.30894
84848, 0.30705
84849, 0.46154
84850, 0.27108
84851, 0.41753
84852, 0.44149
84853, 0.34919
84854, 0.10066
84855, 0.38529
84856, 0.26715
84857, 0.37135
84858, 0.37568
84859, 0.33859
84860, 0.48392
84861, 0.33014
84862, 0.63824
84863, 0.35669
84864, 0.44808
84865, 0.39926
84866, 0.29211
84867, 0.50098
84868, 0.47181
84869, 0.42354
84870, 0.56593
84871, 0.36486
84872, 0.30290
84873, 0.40138
84874, 0.44929
84875, 0.28100
84876, 0.55160
84877, 0.36695
84878, 0.37313
84879, 0.39507
84880, 0.38903
84881, 0.33044
84882, 0.34388
84883, 0.46133
84884, 0.36359
84885, 0.46975
84886, 0.39735
84887, 0.40584
84888, 0.63340
84889, 0.35132
84890, 0.50271
84891, 0.33312
84892, 0.30157
84893, 0.35024
84894, 0.66994
84895, 0.36235
84896, 0.30124
84897, 0.50003
84898, 0.44698
84899, 0.37984
84900, 0.35763
84901, 0.33300
84902, 0.49068
84903, 0.48095
84904, 0.31581
84905, 0.43986
84906, 0.30385
84907, 0.43284
84908, 0.30028
84909, 0.50314
84910, 0.34650
84911, 0.43162
84912, 0.34323
84913, 0.42761
84914, 0.41026
84915, 0.28453
84916, 0.46634
84917, 0.69340
84918, 0.54378
84919, 0.35419
84920, 0.29816
84921, 0.36520
84922, 0.54220
84923, 0.44912
84924, 0.33812
84925, 0.43685
84926, 0.28444
84927, 0.37759
84928, 0.32477
84929, 0.27937
84930, 0.51503
84931, 0.48347
84932, 0.29711
84933, 0.37569
84934, 0.38856
84935, 0.31025
84936, 0.52083
84937, 0.48040
84938, 0.26604
84939, 0.39842
84940, 0.29161
84941, 0.43913
84942, 0.48705
84943, 0.36922
84944, 0.43132
84945, 0.31460
84946, 0.37922
84947, 0.36319
84948, 0.35610
84949, 0.40956
84950, 0.43927
84951, 0.32749
84952, 0.46305
84953, 0.31428
84954, 0.35409
84955, 0.44952
84956, 0.28219
84957, 0.32727
84958, 0.31764
84959, 0.33885
84960, 0.32348
84961, 0.30512
84962, 0.34693
84963, 0.36652
84964, 0.40929
84965, 0.37833
84966, 0.49468
84967, 0.44146
84968, 0.45439
84969, 0.28242
84970, 0.47002
84971, 0.39458
84972, 0.35067
84973, 0.45976
84974, 0.44851
84975, 0.43751
84976, 0.36788
84977, 0.45860
84978, 0.36901
84979, 0.63038
84980, 0.44795
84981, 0.34217
84982, 0.36089
84983, 0.31183
84984, 0.46525
84985, 0.10141
84986, 0.42462
84987, 0.31465
84988, 0.33124
84989, 0.42350
84990, 0.51754
84991, 0.36075
84992, 0.28062
84993, 0.29399
84994, 0.42876
84995, 0.41191
84996, 0.34170
84997, 0.34025
84998, 0.27663
84999, 0.68799
85000, 0.59733
85001, 0.37614
85002, 0.34010
85003, 0.49802
85004, 0.29503
85005, 0.45276
85006, 0.31967
85007, 0.41719
85008, 0.33253
85009, 0.34654
85010, 0.48860
85011, 0.33412
85012, 0.29048
85013, 0.33013
85014, 0.56243
85015, 0.33800
85016, 0.32970
85017, 0.28307
85018, 0.51719
85019, 0.52785
85020, 0.32100
85021, 0.26460
85022, 0.40500
85023, 0.51786
85024, 0.31695
85025, 0.38277
85026, 0.28952
85027, 0.32597
85028, 0.31488
85029, 0.36029
85030, 0.35863
85031, 0.39147
85032, 0.42471
85033, 0.69349
85034, 0.38916
85035, 0.40889
85036, 0.36269
85037, 0.45225
85038, 0.33610
85039, 0.51141
85040, 0.30966
85041, 0.59045
85042, 0.42625
85043, 0.54934
85044, 0.33764
85045, 0.29060
85046, 0.53383
85047, 0.39189
85048, 0.46724
85049, 0.40992
85050, 0.37085
85051, 0.49385
85052, 0.40743
85053, 0.33442
85054, 0.48599
85055, 0.30882
85056, 0.44229
85057, 0.32806
85058, 0.32169
85059, 0.35113
85060, 0.28960
85061, 0.39142
85062, 0.37477
85063, 0.47584
85064, 0.52443
85065, 0.29552
85066, 0.34577
85067, 0.30708
85068, 0.30494
85069, 0.66367
85070, 0.45842
85071, 0.49768
85072, 0.34141
85073, 0.51443
85074, 0.41787
85075, 0.31546
85076, 0.36187
85077, 0.41258
85078, 0.28803
85079, 0.33870
85080, 0.36478
85081, 0.33077
85082, 0.32052
85083, 0.47395
85084, 0.52469
85085, 0.38861
85086, 0.44163
85087, 0.45096
85088, 0.39822
85089, 0.32237
85090, 0.51440
85091, 0.26162
85092, 0.30233
85093, 0.34370
85094, 0.50223
85095, 0.46370
85096, 0.42377
85097, 0.32172
85098, 0.29958
85099, 0.28265
85100, 0.32912
85101, 0.43264
85102, 0.34150
85103, 0.36231
85104, 0.33541
85105, 0.36097
85106, 0.35910
85107, 0.45291
85108, 0.31043
85109, 0.33669
85110, 0.54901
85111, 0.40541
85112, 0.43202
85113, 0.27250
85114, 0.34931
85115, 0.12958
85116, 0.30131
85117, 0.46248
85118, 0.39733
85119, 0.28415
85120, 0.49038
85121, 0.43441
85122, 0.42779
85123, 0.47978
85124, 0.53490
85125, 0.48278
85126, 0.46302
85127, 0.57408
85128, 0.37511
85129, 0.37952
85130, 0.52174
85131, 0.39593
85132, 0.42569
85133, 0.32691
85134, 0.43880
85135, 0.55414
85136, 0.41467
85137, 0.26386
85138, 0.32138
85139, 0.29762
85140, 0.32799
85141, 0.43597
85142, 0.29034
85143, 0.36724
85144, 0.39851
85145, 0.30803
85146, 0.53959
85147, 0.37688
85148, 0.45957
85149, 0.55463
85150, 0.29206
85151, 0.50427
85152, 0.40449
85153, 0.30039
85154, 0.32805
85155, 0.35480
85156, 0.55297
85157, 0.47200
85158, 0.40873
85159, 0.46538
85160, 0.39872
85161, 0.36273
85162, 0.44749
85163, 0.30718
85164, 0.33382
85165, 0.32924
85166, 0.45703
85167, 0.43750
85168, 0.38276
85169, 0.42660
85170, 0.69137
85171, 0.37731
85172, 0.31100
85173, 0.30054
85174, 0.28104
85175, 0.25236
85176, 0.33244
85177, 0.45342
85178, 0.58981
85179, 0.27557
85180, 0.36692
85181, 0.52938
85182, 0.35904
85183, 0.35200
85184, 0.34036
85185, 0.34521
85186, 0.43795
85187, 0.39665
85188, 0.36411
85189, 0.43331
85190, 0.32626
85191, 0.33590
85192, 0.38439
85193, 0.27434
85194, 0.39297
85195, 0.36487
85196, 0.44680
85197, 0.39131
85198, 0.53711
85199, 0.30125
85200, 0.68140
85201, 0.52385
85202, 0.25690
85203, 0.52618
85204, 0.31417
85205, 0.29865
85206, 0.29419
85207, 0.47959
85208, 0.38256
85209, 0.41274
85210, 0.30131
85211, 0.39268
85212, 0.38397
85213, 0.30184
85214, 0.62386
85215, 0.35061
85216, 0.30337
85217, 0.25029
85218, 0.37749
85219, 0.34192
85220, 0.31314
85221, 0.37544
85222, 0.49961
85223, 0.42037
85224, 0.31264
85225, 0.50986
85226, 0.31129
85227, 0.30540
85228, 0.29098
85229, 0.46101
85230, 0.44489
85231, 0.39772
85232, 0.42957
85233, 0.43872
85234, 0.29864
85235, 0.55836
85236, 0.36560
85237, 0.35234
85238, 0.28552
85239, 0.46558
85240, 0.62094
85241, 0.38950
85242, 0.42448
85243, 0.28330
85244, 0.39969
85245, 0.29092
85246, 0.52520
85247, 0.43054
85248, 0.39806
85249, 0.45634
85250, 0.45228
85251, 0.30342
85252, 0.44525
85253, 0.35597
85254, 0.51907
85255, 0.45640
85256, 0.33176
85257, 0.30779
85258, 0.33625
85259, 0.38185
85260, 0.48785
85261, 0.31198
85262, 0.41807
85263, 0.54114
85264, 0.37839
85265, 0.49585
85266, 0.64782
85267, 0.39434
85268, 0.41404
85269, 0.48147
85270, 0.39141
85271, 0.33211
85272, 0.29928
85273, 0.51184
85274, 0.57646
85275, 0.38459
85276, 0.55794
85277, 0.53651
85278, 0.27560
85279, 0.41414
85280, 0.37721
85281, 0.52635
85282, 0.51793
85283, 0.30679
85284, 0.24624
85285, 0.75251
85286, 0.37137
85287, 0.32406
85288, 0.31483
85289, 0.34121
85290, 0.28956
85291, 0.33466
85292, 0.51018
85293, 0.33292
85294, 0.42796
85295, 0.32130
85296, 0.38158
85297, 0.32037
85298, 0.32131
85299, 0.50217
85300, 0.58362
85301, 0.35444
85302, 0.60589
85303, 0.41360
85304, 0.33934
85305, 0.47686
85306, 0.26382
85307, 0.56184
85308, 0.30198
85309, 0.33011
85310, 0.29032
85311, 0.28595
85312, 0.44166
85313, 0.46451
85314, 0.44726
85315, 0.33034
85316, 0.40500
85317, 0.44114
85318, 0.40430
85319, 0.31230
85320, 0.39638
85321, 0.43708
85322, 0.30428
85323, 0.51518
85324, 0.58346
85325, 0.46556
85326, 0.37824
85327, 0.30232
85328, 0.40454
85329, 0.35849
85330, 0.42914
85331, 0.38955
85332, 0.37647
85333, 0.30086
85334, 0.34001
85335, 0.30568
85336, 0.33091
85337, 0.43644
85338, 0.24861
85339, 0.33616
85340, 0.50348
85341, 0.38703
85342, 0.44602
85343, 0.29607
85344, 0.40786
85345, 0.31860
85346, 0.50583
85347, 0.48991
85348, 0.33034
85349, 0.37023
85350, 0.35060
85351, 0.39566
85352, 0.35909
85353, 0.38407
85354, 0.37340
85355, 0.38471
85356, 0.24666
85357, 0.41437
85358, 0.28954
85359, 0.36805
85360, 0.48574
85361, 0.34015
85362, 0.32280
85363, 0.28886
85364, 0.57723
85365, 0.34353
85366, 0.37264
85367, 0.28800
85368, 0.52045
85369, 0.47158
85370, 0.42370
85371, 0.40551
85372, 0.27961
85373, 0.29631
85374, 0.28367
85375, 0.39834
85376, 0.33873
85377, 0.38093
85378, 0.34249
85379, 0.31224
85380, 0.34721
85381, 0.57193
85382, 0.38782
85383, 0.27220
85384, 0.31481
85385, 0.56494
85386, 0.33707
85387, 0.27582
85388, 0.44845
85389, 0.50167
85390, 0.29061
85391, 0.37093
85392, 0.46159
85393, 0.48300
85394, 0.39057
85395, 0.50449
85396, 0.38385
85397, 0.32094
85398, 0.34285
85399, 0.51186
85400, 0.43082
85401, 0.53197
85402, 0.37618
85403, 0.29553
85404, 0.31331
85405, 0.29575
85406, 0.37339
85407, 0.30768
85408, 0.65912
85409, 0.31316
85410, 0.42781
85411, 0.50780
85412, 0.44215
85413, 0.33944
85414, 0.38534
85415, 0.45326
85416, 0.32406
85417, 0.52390
85418, 0.63969
85419, 0.44107
85420, 0.41958
85421, 0.47777
85422, 0.32644
85423, 0.42870
85424, 0.39506
85425, 0.28376
85426, 0.34748
85427, 0.41569
85428, 0.26530
85429, 0.41567
85430, 0.45167
85431, 0.36775
85432, 0.30601
85433, 0.37355
85434, 0.27814
85435, 0.26702
85436, 0.44978
85437, 0.34047
85438, 0.31840
85439, 0.37247
85440, 0.27118
85441, 0.32629
85442, 0.33226
85443, 0.42369
85444, 0.38925
85445, 0.38457
85446, 0.51817
85447, 0.40962
85448, 0.37334
85449, 0.24313
85450, 0.29691
85451, 0.52214
85452, 0.44190
85453, 0.34120
85454, 0.45833
85455, 0.37873
85456, 0.51509
85457, 0.37130
85458, 0.48291
85459, 0.37060
85460, 0.30218
85461, 0.31207
85462, 0.29835
85463, 0.33645
85464, 0.28952
85465, 0.37795
85466, 0.36257
85467, 0.34946
85468, 0.45982
85469, 0.39496
85470, 0.26708
85471, 0.32136
85472, 0.27487
85473, 0.61599
85474, 0.28153
85475, 0.42906
85476, 0.27008
85477, 0.40593
85478, 0.33205
85479, 0.28302
85480, 0.61289
85481, 0.45414
85482, 0.27918
85483, 0.34722
85484, 0.38574
85485, 0.44467
85486, 0.31797
85487, 0.32304
85488, 0.29647
85489, 0.29656
85490, 0.50028
85491, 0.47598
85492, 0.32618
85493, 0.51249
85494, 0.51876
85495, 0.24835
85496, 0.41113
85497, 0.38216
85498, 0.49410
85499, 0.32278
85500, 0.46673
85501, 0.27194
85502, 0.31040
85503, 0.57008
85504, 0.41827
85505, 0.35558
85506, 0.32629
85507, 0.44901
85508, 0.39428
85509, 0.41815
85510, 0.35813
85511, 0.42188
85512, 0.53229
85513, 0.53453
85514, 0.48744
85515, 0.47489
85516, 0.30671
85517, 0.39397
85518, 0.31809
85519, 0.34144
85520, 0.32932
85521, 0.42945
85522, 0.31949
85523, 0.41346
85524, 0.33254
85525, 0.29730
85526, 0.33092
85527, 0.41770
85528, 0.27594
85529, 0.31879
85530, 0.37737
85531, 0.32005
85532, 0.38659
85533, 0.31180
85534, 0.29533
85535, 0.32436
85536, 0.41275
85537, 0.38063
85538, 0.28925
85539, 0.51901
85540, 0.39645
85541, 0.42835
85542, 0.32969
85543, 0.46497
85544, 0.56036
85545, 0.43815
85546, 0.38623
85547, 0.32629
85548, 0.30498
85549, 0.30392
85550, 0.33267
85551, 0.49269
85552, 0.31224
85553, 0.47524
85554, 0.27687
85555, 0.54288
85556, 0.41176
85557, 0.44893
85558, 0.37495
85559, 0.44157
85560, 0.43720
85561, 0.42176
85562, 0.45947
85563, 0.37383
85564, 0.56930
85565, 0.30454
85566, 0.58693
85567, 0.32084
85568, 0.34946
85569, 0.32946
85570, 0.29457
85571, 0.45112
85572, 0.44605
85573, 0.43514
85574, 0.41780
85575, 0.31695
85576, 0.36532
85577, 0.26940
85578, 0.46477
85579, 0.47253
85580, 0.49511
85581, 0.46600
85582, 0.47509
85583, 0.46471
85584, 0.30910
85585, 0.36871
85586, 0.37490
85587, 0.34961
85588, 0.57783
85589, 0.26851
85590, 0.68654
85591, 0.30268
85592, 0.34857
85593, 0.31405
85594, 0.36947
85595, 0.28490
85596, 0.46904
85597, 0.25456
85598, 0.33651
85599, 0.51033
85600, 0.40228
85601, 0.30881
85602, 0.37115
85603, 0.57003
